id,start_date,name,distance,moving_time,elapsed_time,total_elevation_gain,type,start_date_local,average_speed,max_speed,average_cadence,average_heartrate,max_heartrate,suffer_score
11086835461,2024-04-01T22:33:16Z,Evening Run,4836.7,1236,1250,17.0,Run,2024-04-01T18:33:16Z,3.913,5.83,82.5,,,
11071568108,2024-03-30T16:55:21Z,Basically the Falmouth Road Race,16104.2,4275,4637,54.4,Run,2024-03-30T12:55:21Z,3.767,5.872,84.1,,,
11063381909,2024-03-29T16:29:16Z,Lunch Run,8060.3,2137,2273,27.4,Run,2024-03-29T12:29:16Z,3.772,4.866,83.2,,,
11051901039,2024-03-27T21:47:05Z,22 dogs,12889.7,3345,3798,81.9,Run,2024-03-27T17:47:05Z,3.853,5.4,83.0,,,
11044506434,2024-03-26T20:16:06Z,Afternoon Run,8055.9,2166,2386,72.0,Run,2024-03-26T16:16:06Z,3.719,4.8,82.2,,,
11038227672,2024-03-25T22:43:53Z,Rollin,8074.3,1872,2166,71.1,Run,2024-03-25T18:43:53Z,4.313,9.172,84.2,,,
11021123347,2024-03-23T12:16:29Z,Post Goth,16115.8,4321,4387,142.7,Run,2024-03-23T08:16:29Z,3.73,5.064,83.8,,,
11014246316,2024-03-22T12:05:42Z,Morning Miles,10475.5,3294,3610,96.3,Run,2024-03-22T08:05:42Z,3.18,4.527,80.7,,,
11003001467,2024-03-20T18:37:49Z,Nice round numbers,12888.8,3366,3688,86.7,Run,2024-03-20T14:37:49Z,3.829,5.889,82.7,,,
10989843707,2024-03-18T23:47:35Z,Racing Rats,12883.1,3391,3422,83.0,Run,2024-03-18T19:47:35Z,3.799,8.042,82.3,,,
10981100993,2024-03-17T16:50:43Z,Lunch Run,4840.4,1332,1332,49.1,Run,2024-03-17T12:50:43Z,3.634,4.99,81.6,,,
10964312609,2024-03-15T11:42:00Z,Keep hammering,12887.4,3534,3717,88.6,Run,2024-03-15T07:42:00Z,3.647,6.202,83.3,,,
10960966807,2024-03-14T21:14:27Z,Afternoon Run,4847.3,1329,1331,50.2,Run,2024-03-14T17:14:27Z,3.647,7.874,81.5,,,
10952830416,2024-03-13T17:59:16Z,Downhill decisions,14495.4,3766,3987,117.6,Run,2024-03-13T13:59:16Z,3.849,7.794,82.4,,,
10939609284,2024-03-11T21:40:14Z,Afternoon Run,12880.9,3497,3541,88.4,Run,2024-03-11T17:40:14Z,3.683,6.196,82.7,,,
10932575022,2024-03-10T18:11:01Z,Afternoon Run,12904.5,3547,3839,78.9,Run,2024-03-10T14:11:01Z,3.638,7.313,81.4,,,
10910145015,2024-03-07T13:33:36Z,Appa miles,12890.0,3429,3527,35.1,Run,2024-03-07T08:33:36Z,3.759,5.32,82.2,,,
